,track_name,artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1207,mujer,ecko,3TppGIyouVhkn77lABZKLS,0.683,0.712,2,-6.771,1,0.0379,0.224,0.000942,0.247,0.403,163.049,audio_features,spotify:track:3TppGIyouVhkn77lABZKLS,https://api.spotify.com/v1/tracks/3TppGIyouVhkn77lABZKLS,https://api.spotify.com/v1/audio-analysis/3TppGIyouVhkn77lABZKLS,157600,4
1208,hip house,fast eddie,2sRnA4Mctld62yXCNLl5mQ,0.778,0.785,7,-8.208,1,0.103,0.000157,0.281,0.235,0.566,124.453,audio_features,spotify:track:2sRnA4Mctld62yXCNLl5mQ,https://api.spotify.com/v1/tracks/2sRnA4Mctld62yXCNLl5mQ,https://api.spotify.com/v1/audio-analysis/2sRnA4Mctld62yXCNLl5mQ,268064,4
1209,throw me in the river,the smith street band,1Jzj3pfkLs3fsVzT23b1Jg,0.29,0.256,11,-7.804,1,0.0369,0.0622,0.0,0.143,0.317,168.794,audio_features,spotify:track:1Jzj3pfkLs3fsVzT23b1Jg,https://api.spotify.com/v1/tracks/1Jzj3pfkLs3fsVzT23b1Jg,https://api.spotify.com/v1/audio-analysis/1Jzj3pfkLs3fsVzT23b1Jg,217520,4
1210,samba bombom - ao vivo,xande de pilares,2WFCb0kT3MSAC3L432gjbY,0.552,0.765,0,-7.699,1,0.0963,0.752,4.7e-05,0.385,0.961,131.84,audio_features,spotify:track:2WFCb0kT3MSAC3L432gjbY,https://api.spotify.com/v1/tracks/2WFCb0kT3MSAC3L432gjbY,https://api.spotify.com/v1/audio-analysis/2WFCb0kT3MSAC3L432gjbY,228736,4
1211,the hype,twenty one pilots,7I3skNaQdvZSS7zXY2VHId,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.00061,0.379,0.371,87.019,audio_features,spotify:track:7I3skNaQdvZSS7zXY2VHId,https://api.spotify.com/v1/tracks/7I3skNaQdvZSS7zXY2VHId,https://api.spotify.com/v1/audio-analysis/7I3skNaQdvZSS7zXY2VHId,265373,4
1212,the twisting of the hay rope (casadh an tsúgáin),george winston,6hSXuT2DbsktSWimP07Rrq,0.58,0.234,10,-20.708,1,0.051,0.99,0.914,0.0959,0.782,115.914,audio_features,spotify:track:6hSXuT2DbsktSWimP07Rrq,https://api.spotify.com/v1/tracks/6hSXuT2DbsktSWimP07Rrq,https://api.spotify.com/v1/audio-analysis/6hSXuT2DbsktSWimP07Rrq,124827,4
1213,shana bann,mc stan,5ZTsPwtt7aCuzbWd5rDGys,0.674,0.514,5,-10.956,1,0.227,0.0126,0.0,0.158,0.192,99.901,audio_features,spotify:track:5ZTsPwtt7aCuzbWd5rDGys,https://api.spotify.com/v1/tracks/5ZTsPwtt7aCuzbWd5rDGys,https://api.spotify.com/v1/audio-analysis/5ZTsPwtt7aCuzbWd5rDGys,228112,4
1214,wreak havoc,angelspit,31ettRSFZhW62A2ocShV4S,0.666,0.974,10,-3.502,0,0.209,0.0263,2.3e-05,0.377,0.114,100.026,audio_features,spotify:track:31ettRSFZhW62A2ocShV4S,https://api.spotify.com/v1/tracks/31ettRSFZhW62A2ocShV4S,https://api.spotify.com/v1/audio-analysis/31ettRSFZhW62A2ocShV4S,273693,4
1215,ten miles high,rotting christ,6yWGoBDA5i9kvQYC7bi3aK,0.503,0.793,2,-6.338,1,0.0317,4.9e-05,0.898,0.109,0.308,130.118,audio_features,spotify:track:6yWGoBDA5i9kvQYC7bi3aK,https://api.spotify.com/v1/tracks/6yWGoBDA5i9kvQYC7bi3aK,https://api.spotify.com/v1/audio-analysis/6yWGoBDA5i9kvQYC7bi3aK,274307,4
1216,long,brazilian girls,1Sz3dWB1GXx1CeEzoYhMlo,0.711,0.714,8,-8.533,0,0.0461,0.141,0.053,0.104,0.71,109.985,audio_features,spotify:track:1Sz3dWB1GXx1CeEzoYhMlo,https://api.spotify.com/v1/tracks/1Sz3dWB1GXx1CeEzoYhMlo,https://api.spotify.com/v1/audio-analysis/1Sz3dWB1GXx1CeEzoYhMlo,287040,4
1217,peaceful childhood,bernward koch,2rg7TRgONIjUmYJq5FY0sM,0.143,0.132,7,-14.184,1,0.0373,0.967,0.945,0.145,0.0951,68.21,audio_features,spotify:track:2rg7TRgONIjUmYJq5FY0sM,https://api.spotify.com/v1/tracks/2rg7TRgONIjUmYJq5FY0sM,https://api.spotify.com/v1/audio-analysis/2rg7TRgONIjUmYJq5FY0sM,241147,4
1218,deathbeds,bring me the horizon,4FyhUbVIVFEEOHfdTiFmbf,0.26,0.731,4,-5.946,0,0.0545,0.517,0.179,0.106,0.152,160.396,audio_features,spotify:track:4FyhUbVIVFEEOHfdTiFmbf,https://api.spotify.com/v1/tracks/4FyhUbVIVFEEOHfdTiFmbf,https://api.spotify.com/v1/audio-analysis/4FyhUbVIVFEEOHfdTiFmbf,299173,4
1219,oh my love,fka twigs,5dEJc0rHuTVxtl1xljDbRv,0.907,0.592,8,-6.44,0,0.0858,0.532,0.0,0.289,0.545,108.052,audio_features,spotify:track:5dEJc0rHuTVxtl1xljDbRv,https://api.spotify.com/v1/tracks/5dEJc0rHuTVxtl1xljDbRv,https://api.spotify.com/v1/audio-analysis/5dEJc0rHuTVxtl1xljDbRv,225653,4
1220,terra de ninguém,project46,4GjHhBFWiB7uozqC9ErzZm,0.342,0.993,1,-3.618,1,0.237,0.000365,0.000435,0.648,0.039,110.039,audio_features,spotify:track:4GjHhBFWiB7uozqC9ErzZm,https://api.spotify.com/v1/tracks/4GjHhBFWiB7uozqC9ErzZm,https://api.spotify.com/v1/audio-analysis/4GjHhBFWiB7uozqC9ErzZm,264229,4
1221,heidrun,amon amarth,4BbotX1WXsgeBcMsxzpeer,0.574,0.978,8,-6.711,1,0.0406,0.000483,0.000186,0.244,0.418,130.011,audio_features,spotify:track:4BbotX1WXsgeBcMsxzpeer,https://api.spotify.com/v1/tracks/4BbotX1WXsgeBcMsxzpeer,https://api.spotify.com/v1/audio-analysis/4BbotX1WXsgeBcMsxzpeer,282853,4
1222,monsters,secret agent 23 skidoo,6UJTtVTo2lAz3ErlHYQEQi,0.877,0.808,1,-7.315,1,0.363,0.166,0.0,0.0977,0.882,99.939,audio_features,spotify:track:6UJTtVTo2lAz3ErlHYQEQi,https://api.spotify.com/v1/tracks/6UJTtVTo2lAz3ErlHYQEQi,https://api.spotify.com/v1/audio-analysis/6UJTtVTo2lAz3ErlHYQEQi,162013,4
1223,moon knight theme,samuel kim,0LgClDJd2RF2s47hAVq38S,0.416,0.588,4,-8.596,0,0.0351,0.316,0.886,0.846,0.23,61.97,audio_features,spotify:track:0LgClDJd2RF2s47hAVq38S,https://api.spotify.com/v1/tracks/0LgClDJd2RF2s47hAVq38S,https://api.spotify.com/v1/audio-analysis/0LgClDJd2RF2s47hAVq38S,107419,4
1224,зимний вечер,sergei lemeshev,5ukguLydo1KWpmgP4kaEJX,0.521,0.0568,8,-15.586,0,0.0567,0.98,0.0,0.16,0.45,104.887,audio_features,spotify:track:5ukguLydo1KWpmgP4kaEJX,https://api.spotify.com/v1/tracks/5ukguLydo1KWpmgP4kaEJX,https://api.spotify.com/v1/audio-analysis/5ukguLydo1KWpmgP4kaEJX,186320,3
1225,it's my life,talk talk,2WDEfdxBRrLXxBmabk6vOJ,0.603,0.897,0,-4.928,1,0.0435,0.0758,0.465,0.306,0.826,126.279,audio_features,spotify:track:2WDEfdxBRrLXxBmabk6vOJ,https://api.spotify.com/v1/tracks/2WDEfdxBRrLXxBmabk6vOJ,https://api.spotify.com/v1/audio-analysis/2WDEfdxBRrLXxBmabk6vOJ,232280,4
1226,reverse,julian jeweil,1paUw5secq646bIh7fA392,0.571,0.955,0,-5.37,1,0.06,0.000102,0.606,0.591,0.236,132.994,audio_features,spotify:track:1paUw5secq646bIh7fA392,https://api.spotify.com/v1/tracks/1paUw5secq646bIh7fA392,https://api.spotify.com/v1/audio-analysis/1paUw5secq646bIh7fA392,375338,4
1227,飛べないアゲハチョウ,akb48,2kCgdxrRxXh8fYHWZQ2Tbq,0.643,0.873,1,-6.438,1,0.0615,0.0371,0.029,0.0822,0.639,106.456,audio_features,spotify:track:2kCgdxrRxXh8fYHWZQ2Tbq,https://api.spotify.com/v1/tracks/2kCgdxrRxXh8fYHWZQ2Tbq,https://api.spotify.com/v1/audio-analysis/2kCgdxrRxXh8fYHWZQ2Tbq,223733,4
1228,beautiful girl,vybz kartel,3BdMyHoBSt1jzGGK6Rofph,0.792,0.854,7,-6.17,1,0.105,0.116,4.02e-06,0.108,0.829,110.01,audio_features,spotify:track:3BdMyHoBSt1jzGGK6Rofph,https://api.spotify.com/v1/tracks/3BdMyHoBSt1jzGGK6Rofph,https://api.spotify.com/v1/audio-analysis/3BdMyHoBSt1jzGGK6Rofph,218329,4
1229,yo!,skillibeng,3N8mX3K0QUqyPoNsJBHlAb,0.827,0.485,1,-8.353,1,0.107,0.0194,2.28e-06,0.24,0.218,104.018,audio_features,spotify:track:3N8mX3K0QUqyPoNsJBHlAb,https://api.spotify.com/v1/tracks/3N8mX3K0QUqyPoNsJBHlAb,https://api.spotify.com/v1/audio-analysis/3N8mX3K0QUqyPoNsJBHlAb,171703,4
1230,a fuego lento,keyblade,42YuoHMp2HNaqhkJQF5moV,0.747,0.788,7,-6.912,1,0.201,0.42,0.0,0.111,0.418,81.023,audio_features,spotify:track:42YuoHMp2HNaqhkJQF5moV,https://api.spotify.com/v1/tracks/42YuoHMp2HNaqhkJQF5moV,https://api.spotify.com/v1/audio-analysis/42YuoHMp2HNaqhkJQF5moV,208965,4
1231,ondra renda,bombay jayashri,6APAPsBCutqTFJ9OFTbeCa,0.642,0.562,9,-9.304,0,0.0607,0.584,0.0,0.104,0.671,149.82,audio_features,spotify:track:6APAPsBCutqTFJ9OFTbeCa,https://api.spotify.com/v1/tracks/6APAPsBCutqTFJ9OFTbeCa,https://api.spotify.com/v1/audio-analysis/6APAPsBCutqTFJ9OFTbeCa,306627,4
1232,tortoise shell,jobii,27NSDHdQIEzV6DLIVUoHKI,0.588,0.746,6,-6.123,1,0.0679,0.561,0.676,0.144,0.358,77.028,audio_features,spotify:track:27NSDHdQIEzV6DLIVUoHKI,https://api.spotify.com/v1/tracks/27NSDHdQIEzV6DLIVUoHKI,https://api.spotify.com/v1/audio-analysis/27NSDHdQIEzV6DLIVUoHKI,159657,4
1233,come back home,vybz kartel,5xr6GN4kdnPCAxSVr0UInV,0.52,0.845,0,-5.177,1,0.183,0.548,0.0,0.348,0.864,122.934,audio_features,spotify:track:5xr6GN4kdnPCAxSVr0UInV,https://api.spotify.com/v1/tracks/5xr6GN4kdnPCAxSVr0UInV,https://api.spotify.com/v1/audio-analysis/5xr6GN4kdnPCAxSVr0UInV,201467,5
1234,não tem menos semelhante,grupo fundo de quintal,2JVkbbkS4KcOMDpOQbEp1p,0.601,0.676,2,-6.838,1,0.0308,0.366,0.0,0.206,0.814,143.122,audio_features,spotify:track:2JVkbbkS4KcOMDpOQbEp1p,https://api.spotify.com/v1/tracks/2JVkbbkS4KcOMDpOQbEp1p,https://api.spotify.com/v1/audio-analysis/2JVkbbkS4KcOMDpOQbEp1p,252867,4
1235,oh oh yeah,morcheeba,4AialeEfimWiHV0oIVhIlM,0.6,0.487,11,-9.986,0,0.0274,0.157,0.423,0.153,0.337,120.004,audio_features,spotify:track:4AialeEfimWiHV0oIVhIlM,https://api.spotify.com/v1/tracks/4AialeEfimWiHV0oIVhIlM,https://api.spotify.com/v1/audio-analysis/4AialeEfimWiHV0oIVhIlM,413206,4
1236,um milhão de anos,theo rubia,1Vkokw1TnFV6HEhyQ7OAB9,0.459,0.494,7,-7.608,0,0.0341,0.0685,1.19e-05,0.105,0.0808,133.961,audio_features,spotify:track:1Vkokw1TnFV6HEhyQ7OAB9,https://api.spotify.com/v1/tracks/1Vkokw1TnFV6HEhyQ7OAB9,https://api.spotify.com/v1/audio-analysis/1Vkokw1TnFV6HEhyQ7OAB9,589234,4
1237,you are so beautiful,eddy kim,2nJDePK69THatYkjkjQFE8,0.491,0.554,0,-5.65,1,0.143,0.717,0.0,0.113,0.518,151.736,audio_features,spotify:track:2nJDePK69THatYkjkjQFE8,https://api.spotify.com/v1/tracks/2nJDePK69THatYkjkjQFE8,https://api.spotify.com/v1/audio-analysis/2nJDePK69THatYkjkjQFE8,195334,3
1238,vid protesfabrikens stängsel,håkan hellström,5BdAjF00PzqDgORaoQQoSa,0.228,0.303,7,-9.213,1,0.0306,0.931,0.000662,0.131,0.0529,78.491,audio_features,spotify:track:5BdAjF00PzqDgORaoQQoSa,https://api.spotify.com/v1/tracks/5BdAjF00PzqDgORaoQQoSa,https://api.spotify.com/v1/audio-analysis/5BdAjF00PzqDgORaoQQoSa,208800,4
1239,"bowling song (almighty malachi, professional bowling god)",stephen lynch,1yEODXY84WoEl9hS0t1B8v,0.493,0.691,2,-6.872,0,0.202,0.493,0.0,0.99,0.76,127.059,audio_features,spotify:track:1yEODXY84WoEl9hS0t1B8v,https://api.spotify.com/v1/tracks/1yEODXY84WoEl9hS0t1B8v,https://api.spotify.com/v1/audio-analysis/1yEODXY84WoEl9hS0t1B8v,300613,4
1240,miss alissa,eagles of death metal,1dlgaGdQXmsYKMRuewIZkF,0.55,0.991,1,-3.704,1,0.12,0.805,0.0,0.197,0.882,172.389,audio_features,spotify:track:1dlgaGdQXmsYKMRuewIZkF,https://api.spotify.com/v1/tracks/1dlgaGdQXmsYKMRuewIZkF,https://api.spotify.com/v1/audio-analysis/1dlgaGdQXmsYKMRuewIZkF,158600,4
1241,raven clows,moonspell,6r7puUYzh1BMIwM2hcEzoP,0.457,0.892,9,-6.28,0,0.0484,0.000349,0.287,0.231,0.581,134.427,audio_features,spotify:track:6r7puUYzh1BMIwM2hcEzoP,https://api.spotify.com/v1/tracks/6r7puUYzh1BMIwM2hcEzoP,https://api.spotify.com/v1/audio-analysis/6r7puUYzh1BMIwM2hcEzoP,196133,4
1242,city park,fleet francis,4lqEtgytnO3H4tDwLV3Tj3,0.747,0.238,7,-11.093,0,0.209,0.55,0.851,0.161,0.488,90.018,audio_features,spotify:track:4lqEtgytnO3H4tDwLV3Tj3,https://api.spotify.com/v1/tracks/4lqEtgytnO3H4tDwLV3Tj3,https://api.spotify.com/v1/audio-analysis/4lqEtgytnO3H4tDwLV3Tj3,150982,4
1243,what a fire,the ethiopians,5FogslB3Z9Ix2wjLcqNEVU,0.862,0.504,7,-9.093,1,0.0719,0.628,0.0702,0.245,0.913,104.345,audio_features,spotify:track:5FogslB3Z9Ix2wjLcqNEVU,https://api.spotify.com/v1/tracks/5FogslB3Z9Ix2wjLcqNEVU,https://api.spotify.com/v1/audio-analysis/5FogslB3Z9Ix2wjLcqNEVU,163500,4
1244,canção pra deus,misaias oliveira,4abucYPQEoAWgJEPTq08Hp,0.426,0.666,3,-6.207,1,0.0343,0.207,0.0,0.667,0.322,137.594,audio_features,spotify:track:4abucYPQEoAWgJEPTq08Hp,https://api.spotify.com/v1/tracks/4abucYPQEoAWgJEPTq08Hp,https://api.spotify.com/v1/audio-analysis/4abucYPQEoAWgJEPTq08Hp,382749,4
1245,ando con el carro,balbi el chamako,6JXbjTYnHhVpgz8aRm1wTR,0.706,0.804,0,-7.577,0,0.13,0.0404,0.0,0.0443,0.259,94.039,audio_features,spotify:track:6JXbjTYnHhVpgz8aRm1wTR,https://api.spotify.com/v1/tracks/6JXbjTYnHhVpgz8aRm1wTR,https://api.spotify.com/v1/audio-analysis/6JXbjTYnHhVpgz8aRm1wTR,170569,4
1246,acredito de mentira - ao vivo,henrique & juliano,6qwKr2dNq1IFkCoYaUoT4x,0.626,0.94,8,-3.947,1,0.0369,0.426,0.0,0.0601,0.952,166.068,audio_features,spotify:track:6qwKr2dNq1IFkCoYaUoT4x,https://api.spotify.com/v1/tracks/6qwKr2dNq1IFkCoYaUoT4x,https://api.spotify.com/v1/audio-analysis/6qwKr2dNq1IFkCoYaUoT4x,147949,4
1247,heightened senses,darryl lenox,1uyYFFjHvDeOTAhNydCURZ,0.661,0.521,2,-10.08,1,0.853,0.9,0.0,0.728,0.751,123.197,audio_features,spotify:track:1uyYFFjHvDeOTAhNydCURZ,https://api.spotify.com/v1/tracks/1uyYFFjHvDeOTAhNydCURZ,https://api.spotify.com/v1/audio-analysis/1uyYFFjHvDeOTAhNydCURZ,277050,1
1248,sereno,gilberto gil,2xGDpw06F4ZUIap48JbZPD,0.537,0.692,2,-11.03,1,0.0841,0.185,0.417,0.22,0.608,70.374,audio_features,spotify:track:2xGDpw06F4ZUIap48JbZPD,https://api.spotify.com/v1/tracks/2xGDpw06F4ZUIap48JbZPD,https://api.spotify.com/v1/audio-analysis/2xGDpw06F4ZUIap48JbZPD,202133,4
1249,bad feeling,boøwy,0iujTWTgmqgrc6bXxVu9aC,0.606,0.966,2,-7.638,1,0.0617,0.000226,0.0529,0.0819,0.571,132.899,audio_features,spotify:track:0iujTWTgmqgrc6bXxVu9aC,https://api.spotify.com/v1/tracks/0iujTWTgmqgrc6bXxVu9aC,https://api.spotify.com/v1/audio-analysis/0iujTWTgmqgrc6bXxVu9aC,268933,4
1250,by your side,sebastian bach,0TvzCPRoFsdTPl3uMSj6jF,0.299,0.606,1,-7.399,0,0.034,0.0499,0.0,0.058,0.0804,143.119,audio_features,spotify:track:0TvzCPRoFsdTPl3uMSj6jF,https://api.spotify.com/v1/tracks/0TvzCPRoFsdTPl3uMSj6jF,https://api.spotify.com/v1/audio-analysis/0TvzCPRoFsdTPl3uMSj6jF,327533,4
1251,in the zone,knuckles & tails,2GgTngIfCoDteGtVneuuTY,0.595,0.416,10,-7.148,0,0.11,0.0184,0.143,0.156,0.34,81.776,audio_features,spotify:track:2GgTngIfCoDteGtVneuuTY,https://api.spotify.com/v1/tracks/2GgTngIfCoDteGtVneuuTY,https://api.spotify.com/v1/audio-analysis/2GgTngIfCoDteGtVneuuTY,188182,4
1252,truly madly deeply - recorded at spotify studios nyc,yoke lore,0ApIlfcdY0hVdVEVUyS2Zf,0.675,0.368,0,-14.072,0,0.0375,0.83,0.00158,0.136,0.176,106.004,audio_features,spotify:track:0ApIlfcdY0hVdVEVUyS2Zf,https://api.spotify.com/v1/tracks/0ApIlfcdY0hVdVEVUyS2Zf,https://api.spotify.com/v1/audio-analysis/0ApIlfcdY0hVdVEVUyS2Zf,190393,4
1253,new mule skinner blues,the maddox brothers & rose,5SV9MoALYbXKB63ESO5Usx,0.413,0.551,8,-10.285,1,0.0698,0.882,0.014,0.13,0.887,188.293,audio_features,spotify:track:5SV9MoALYbXKB63ESO5Usx,https://api.spotify.com/v1/tracks/5SV9MoALYbXKB63ESO5Usx,https://api.spotify.com/v1/audio-analysis/5SV9MoALYbXKB63ESO5Usx,186920,4
1254,cambiar el alma,bersuit vergarabat,5ZdY8ifXAy40ODdbIWhWel,0.51,0.86,5,-5.648,1,0.0375,0.00297,0.0,0.622,0.483,101.828,audio_features,spotify:track:5ZdY8ifXAy40ODdbIWhWel,https://api.spotify.com/v1/tracks/5ZdY8ifXAy40ODdbIWhWel,https://api.spotify.com/v1/audio-analysis/5ZdY8ifXAy40ODdbIWhWel,212360,4
1255,"freaky gal (juleen), pt. 1",vybz kartel,46NmZqYGZXJnypVl5oPQMs,0.794,0.657,10,-8.038,1,0.506,0.589,0.0,0.0922,0.797,95.155,audio_features,spotify:track:46NmZqYGZXJnypVl5oPQMs,https://api.spotify.com/v1/tracks/46NmZqYGZXJnypVl5oPQMs,https://api.spotify.com/v1/audio-analysis/46NmZqYGZXJnypVl5oPQMs,117107,4
1256,妳聽得到,jay chou,3ZsPujeG0eWb4o3VkrHKd5,0.728,0.354,10,-9.393,1,0.0302,0.434,0.000586,0.125,0.207,115.999,audio_features,spotify:track:3ZsPujeG0eWb4o3VkrHKd5,https://api.spotify.com/v1/tracks/3ZsPujeG0eWb4o3VkrHKd5,https://api.spotify.com/v1/audio-analysis/3ZsPujeG0eWb4o3VkrHKd5,230480,4
1257,eclosion,alcest,4sRWnJytz2RrLZgl1kMlRL,0.452,0.553,0,-9.464,0,0.0311,0.00118,0.767,0.0861,0.111,142.589,audio_features,spotify:track:4sRWnJytz2RrLZgl1kMlRL,https://api.spotify.com/v1/tracks/4sRWnJytz2RrLZgl1kMlRL,https://api.spotify.com/v1/audio-analysis/4sRWnJytz2RrLZgl1kMlRL,534827,4
1258,risk,motive,6irFcHIQhLBbLTquGxZXha,0.752,0.605,11,-8.265,1,0.404,0.334,0.0,0.156,0.521,164.858,audio_features,spotify:track:6irFcHIQhLBbLTquGxZXha,https://api.spotify.com/v1/tracks/6irFcHIQhLBbLTquGxZXha,https://api.spotify.com/v1/audio-analysis/6irFcHIQhLBbLTquGxZXha,114068,4
1259,wanna stay,d-sturb,5nXwto7SKQ5cp4XhLv5aNB,0.406,0.985,8,-1.539,0,0.175,0.00282,0.0456,0.147,0.235,154.993,audio_features,spotify:track:5nXwto7SKQ5cp4XhLv5aNB,https://api.spotify.com/v1/tracks/5nXwto7SKQ5cp4XhLv5aNB,https://api.spotify.com/v1/audio-analysis/5nXwto7SKQ5cp4XhLv5aNB,193548,4
1260,atlas,keshi,0PQK5efczMVIIjScPRZYH5,0.602,0.491,5,-6.764,1,0.0308,0.661,0.0,0.113,0.176,119.964,audio_features,spotify:track:0PQK5efczMVIIjScPRZYH5,https://api.spotify.com/v1/tracks/0PQK5efczMVIIjScPRZYH5,https://api.spotify.com/v1/audio-analysis/0PQK5efczMVIIjScPRZYH5,171520,4
1261,sheriff,patricio rey y sus redonditos de ricota,4iNg5KlYULuW0wTsOKbvC5,0.599,0.782,9,-7.648,1,0.0361,1.14e-05,0.212,0.326,0.42,136.075,audio_features,spotify:track:4iNg5KlYULuW0wTsOKbvC5,https://api.spotify.com/v1/tracks/4iNg5KlYULuW0wTsOKbvC5,https://api.spotify.com/v1/audio-analysis/4iNg5KlYULuW0wTsOKbvC5,360267,4
1262,tango noir,akina nakamori,1YqyXXT6euOskjuhU5qEYi,0.583,0.836,5,-6.685,0,0.0392,0.0759,0.0489,0.335,0.682,155.335,audio_features,spotify:track:1YqyXXT6euOskjuhU5qEYi,https://api.spotify.com/v1/tracks/1YqyXXT6euOskjuhU5qEYi,https://api.spotify.com/v1/audio-analysis/1YqyXXT6euOskjuhU5qEYi,248733,4
1263,afrorumbachilenera,juanafé,7p0h4RYJA700piwO1grdoz,0.588,0.745,9,-5.754,0,0.0886,0.515,0.0,0.179,0.432,95.071,audio_features,spotify:track:7p0h4RYJA700piwO1grdoz,https://api.spotify.com/v1/tracks/7p0h4RYJA700piwO1grdoz,https://api.spotify.com/v1/audio-analysis/7p0h4RYJA700piwO1grdoz,279377,4
1264,todo preso es político,patricio rey y sus redonditos de ricota,4cKB4pc9RwF80JHyRgGbhv,0.405,0.865,4,-4.929,1,0.0355,0.00138,0.164,0.0762,0.695,149.865,audio_features,spotify:track:4cKB4pc9RwF80JHyRgGbhv,https://api.spotify.com/v1/tracks/4cKB4pc9RwF80JHyRgGbhv,https://api.spotify.com/v1/audio-analysis/4cKB4pc9RwF80JHyRgGbhv,348533,4
1265,california dreamin' - 2007 digital remaster,the beach boys,4MHzXgBy7hexDe2Bto11hP,0.582,0.845,1,-7.335,0,0.0447,0.0529,1.44e-06,0.0752,0.624,116.453,audio_features,spotify:track:4MHzXgBy7hexDe2Bto11hP,https://api.spotify.com/v1/tracks/4MHzXgBy7hexDe2Bto11hP,https://api.spotify.com/v1/audio-analysis/4MHzXgBy7hexDe2Bto11hP,204373,4
1266,attention!,xxxtentacion,0RjJSBBEolCDJ6wDiuVCmh,0.954,0.41,0,-7.725,1,0.157,0.608,1.76e-05,0.133,0.457,130.074,audio_features,spotify:track:0RjJSBBEolCDJ6wDiuVCmh,https://api.spotify.com/v1/tracks/0RjJSBBEolCDJ6wDiuVCmh,https://api.spotify.com/v1/audio-analysis/0RjJSBBEolCDJ6wDiuVCmh,120055,4
1267,briga de paixão,soweto,3zTSIztZsRUeQXXVFOdexw,0.485,0.667,8,-6.354,1,0.0796,0.774,0.0,0.22,0.646,80.194,audio_features,spotify:track:3zTSIztZsRUeQXXVFOdexw,https://api.spotify.com/v1/tracks/3zTSIztZsRUeQXXVFOdexw,https://api.spotify.com/v1/audio-analysis/3zTSIztZsRUeQXXVFOdexw,202533,4
1268,you go to my head,billie holiday,78MIFwIW5oUNdaL6Sj8hTB,0.559,0.0973,8,-16.264,1,0.0463,0.986,0.000104,0.155,0.212,68.3,audio_features,spotify:track:78MIFwIW5oUNdaL6Sj8hTB,https://api.spotify.com/v1/tracks/78MIFwIW5oUNdaL6Sj8hTB,https://api.spotify.com/v1/audio-analysis/78MIFwIW5oUNdaL6Sj8hTB,174867,3
1269,constellations - forza horizon 3 vip,fred v & grafix,2BBOY0UDhGmHktdjxzswqC,0.334,0.891,6,-7.031,0,0.0383,0.000512,0.886,0.0777,0.0479,173.996,audio_features,spotify:track:2BBOY0UDhGmHktdjxzswqC,https://api.spotify.com/v1/tracks/2BBOY0UDhGmHktdjxzswqC,https://api.spotify.com/v1/audio-analysis/2BBOY0UDhGmHktdjxzswqC,277047,4
1270,sailor's grave,the falcon,5hHlsZEZWw90LRGjbknYJt,0.507,0.884,0,-6.398,1,0.0605,0.00212,0.00383,0.175,0.767,113.994,audio_features,spotify:track:5hHlsZEZWw90LRGjbknYJt,https://api.spotify.com/v1/tracks/5hHlsZEZWw90LRGjbknYJt,https://api.spotify.com/v1/audio-analysis/5hHlsZEZWw90LRGjbknYJt,153296,4
1271,pied piper,bts,1ZPeaPDjQOOC8hw1mNjyjF,0.583,0.712,2,-4.942,0,0.0326,0.2,0.0,0.268,0.778,94.051,audio_features,spotify:track:1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/tracks/1ZPeaPDjQOOC8hw1mNjyjF,https://api.spotify.com/v1/audio-analysis/1ZPeaPDjQOOC8hw1mNjyjF,245621,4
1272,brujería,los tipitos,2w8wIBE9r1OmP7EUrTaCTL,0.593,0.838,2,-5.322,1,0.0367,0.000432,0.0153,0.257,0.249,103.994,audio_features,spotify:track:2w8wIBE9r1OmP7EUrTaCTL,https://api.spotify.com/v1/tracks/2w8wIBE9r1OmP7EUrTaCTL,https://api.spotify.com/v1/audio-analysis/2w8wIBE9r1OmP7EUrTaCTL,180067,4
1273,momentos / tempo de aprender - live from brazil / 2001,belo,3Sln5ETr7wXlHyM1sXq2Wf,0.386,0.676,2,-7.628,1,0.0438,0.575,0.0,0.97,0.631,140.038,audio_features,spotify:track:3Sln5ETr7wXlHyM1sXq2Wf,https://api.spotify.com/v1/tracks/3Sln5ETr7wXlHyM1sXq2Wf,https://api.spotify.com/v1/audio-analysis/3Sln5ETr7wXlHyM1sXq2Wf,269867,4
1274,95,farzad golpayegani,2m0UI048bqswNnDh0KZ7nX,0.388,0.673,11,-6.223,0,0.0291,0.446,0.0201,0.183,0.209,81.676,audio_features,spotify:track:2m0UI048bqswNnDh0KZ7nX,https://api.spotify.com/v1/tracks/2m0UI048bqswNnDh0KZ7nX,https://api.spotify.com/v1/audio-analysis/2m0UI048bqswNnDh0KZ7nX,209662,4
1275,casi amor de verano,young cister,3HSVuIkPGY4rdtifvEU3xz,0.691,0.671,7,-6.654,1,0.072,0.13,0.000166,0.0736,0.515,87.967,audio_features,spotify:track:3HSVuIkPGY4rdtifvEU3xz,https://api.spotify.com/v1/tracks/3HSVuIkPGY4rdtifvEU3xz,https://api.spotify.com/v1/audio-analysis/3HSVuIkPGY4rdtifvEU3xz,210830,4
